-3.92751,51.64133,"Swansea - Unit 7, Morfa Shopping Park, Brunel Way, Swansea >441792784050"
-1.82875,51.55914,"Swindon - West Swindon Shopping Centre, Tewkesbury Way >441793872781"
-1.80511,51.59723,"Swindon Haydon Supercentre - Orbital Shopping Park, Thamesdown Drive >441793707770"
-1.70698,52.62781,"Tamworth - Ventura Road, Tamworth >441827302180"
-3.08368,51.02309,"Taunton - Creechbarrow Road, Taunton >441823252701"
-2.44614,52.67768,"Telford - 100-110 The Border, Telford >441952291781"
-1.28969,54.5376,"Thornaby - Allensway, Thornaby, Stockton on Tees >441642769898"
-1.08793,52.68421,"Thurmaston - Barkby Thorpe Lane, Thurmaston, Leicester >441162645300"
0.2717,51.48786,"Thurrock Living - Unit 3, Lakeside Retail Park, Thurrock >441708685130"
0.34532,51.47048,"Tilbury - Thurrock Park Way, Tilbury >441375855454"
-1.01623,51.44628,"Tilehurst - Honey End Lane, Berkshire >441189598748"
-2.05093,52.5467,"Tipton - Wednesbury Oak Road, Tipton >441215565561"
-4.24682,55.83016,"Toryglen - 555 Prospect Hill Road, Glasgow >441414332550"
-1.50209,50.9295,"Totton - Maynard Road, Totton >442380860924"
-2.34482,53.46886,"Trafford Park - Traders Avenue, Barton Dock Road, Urmston, Manchester >441617485841"
-2.20904,51.32034,"Trowbridge - 1 The Shires, By The Sea Road, The Shires Centre >441225751318"
-2.20856,53.05588,"Tunstall - Scotia Road, Tunstall >441782820000"
-1.50161,53.64994,"Wakefield - Asdale Road, Wakefield >441924241800"
-0.12801,51.37575,"Wallington - Marlow Way, Surrey >442086834655"
-1.98857,52.58688,"Walsall Living - Crown Wharf Shopping Park, Wolverhampton St, Walsall, West Midlands >441922707270"
-0.01927,51.58308,"Walthamstow - 19 Selborne Walk Shopping Centre -, Walthamstow >442085097700"
-2.93997,53.44239,"Walton - Utting Avenue, Liverpool >441512567276"
-2.59014,53.39138,"Warrington - Cockhedge Centre, Warrington >441925659777"
-1.53272,54.90009,"Washington - The Galleries, Washington >441914163838"
-1.03432,50.87945,"Waterlooville - Portland Road, Hampshire >442392250741"
-0.38993,51.67947,"Watford Supercentre - Odhams Industrial Estate, Watford >441923250380"
-0.27582,51.56491,"Wembley - Forty Lane, Middlesex >442087826300"
-2.62987,53.40831,"Westbrook - Westbrook Shopping Centre, Warrington >441925638633"
-2.95724,51.34136,"Weston-Super-Mare - Phillips Road (off Winterstoke Road), Avon >441934410700"
-2.46162,50.60739,"Weymouth - Newstead Road, Weymouth >441305760733"
-1.11695,51.74133,"Wheatley - London Road, Oxford >441865877500"
-2.73101,53.36404,"Widnes - Widnes Road, Widnes, Cheshire >441514225900"
-2.65087,53.54323,"Wigan Supercentre - Robin Park, Wigan >441942243522"
-2.52836,53.19062,"Winsford - The Drumber, Winsford >441606553617"
0.15743,52.66875,"Wisbech - Leverington Road, Wisbech >441945428400"
-2.21026,53.02782,"Wolstanton - Wolstanton Retail Park, Staffordshire >441782622665"
-2.12875,52.59265,"Wolverhampton - Molineux Way, Waterloo Road, Wolverhampton >441902714848"
-2.98645,53.04996,"Wrexham - Holt Road, Wrexham, Clywd >441978367200"
-2.66809,50.94281,"Yeovil - Preston Road, Yeovil >441935709500"
-1.04362,53.98646,"York - Jockey Lane, Monks Cross, York >441904628107"
1.04362,53.98646,Exported by:            http://TomTom.GPS-Data-Team.com/poi/ov2-to-csv.php     
